id,ip,timestamp,fl_byt_s,fl_pck_s,fwd_max_pack_size,fwd_avg_packet,bck_max_pack_size,bck_avg_packet,fw_iat_std,fw_iat_min,bck_iat_std,bck_iat_min,anomaly_ae,anomaly_lstm,anomaly_ocsvm,consensus_anomaly
10831,87.250.251.20,2025-04-04 10:24:01.351633,20.74053130683844,0.3988563712853546,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10832,87.250.251.20,2025-04-04 10:24:26.715119,20.64652581646307,0.39704857339352057,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10833,87.250.251.20,2025-04-04 10:24:47.589448,20.6740943286243,0.3975787370889289,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10834,87.250.251.20,2025-04-04 10:25:28.154935,20.645480223849514,0.3970284658432599,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10835,87.250.251.20,2025-04-04 10:25:33.346958,20.669988591426947,0.39749978060436436,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10836,87.250.251.20,2025-04-04 10:26:24.169927,20.64260880918598,0.39697324633049963,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10837,87.250.251.20,2025-04-04 10:26:29.291121,20.67451469296275,0.3975868210185144,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10838,87.250.251.20,2025-04-04 10:27:10.701180,20.69865304040205,0.39805102000773174,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10839,87.250.251.20,2025-04-04 10:27:30.935593,20.69211477215685,0.39792528407993943,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10840,87.250.251.20,2025-04-04 10:27:56.270671,20.65942658446676,0.3972966650858992,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10841,87.250.251.20,2025-04-04 10:28:31.718285,20.682044951037703,0.39773163367380193,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10842,87.250.251.20,2025-04-04 10:28:41.997949,20.663025989056933,0.3973658844049411,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10843,87.250.251.20,2025-04-04 10:28:47.055755,10.352342199074391,0.19908350382835366,52,52.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
10844,87.250.251.232,2025-04-04 09:19:12.031987,41.6,0.8,52,52.0,52,52.0,0.0,0.16793274879455566,0.0,0.0008041858673095703,0,1,0,0
10845,87.250.251.232,2025-04-04 09:19:22.172047,20.54827105946675,0.3951590588358991,52,52.0,0,0.0,0.0,0.7053959369659424,0.0,0.0,0,0,1,0
10846,87.250.251.232,2025-04-04 10:16:51.067866,205.2,1.0,60,60.0,794,241.5,0.0,0.0,0.07882183320480918,0.001027822494506836,0,0,0,0
10847,87.250.251.232,2025-04-04 10:16:56.146560,1872.8817765273707,4.550151141874884,1260,374.3333333333333,1324,452.27272727272725,0.12006506896216003,0.00042366981506347656,0.0791883141701249,0.00031280517578125,0,0,0,0
10848,87.250.251.232,2025-04-04 10:17:37.461396,40.68289514647172,0.7823633682013792,52,52.0,52,52.0,0.0,0.6036419868469238,0.0,0.6075439453125,0,0,0,0
10849,87.250.251.232,2025-04-04 10:17:52.753200,41.393358095213785,0.7960261172156498,52,52.0,52,52.0,0.0,0.2750394344329834,0.0,0.2715468406677246,0,1,0,0
10850,87.250.251.232,2025-04-04 10:18:28.213764,41.3840057500184,0.7958462644234309,52,52.0,52,52.0,0.0,0.00033211708068847656,0.0,0.0011968612670898438,0,0,0,0
10851,87.250.251.232,2025-04-04 10:18:53.649623,31.030481094002884,0.596740021038517,52,52.0,52,52.0,0.0,0.42696619033813477,0.0,0.0,0,0,0,0
10852,87.250.251.232,2025-04-04 10:19:13.874551,31.01399899977689,0.5964230576880172,52,52.0,52,52.0,0.0,0.21129345893859863,0.0,0.0,0,1,0,0
10853,87.250.251.92,2025-04-04 09:54:11.049091,8891.6,15.2,1260,1055.5,1125,114.44736842105263,0.04775005170385355,0.0003559589385986328,0.573124924258344,0.0006487369537353516,0,0,0,0
10854,87.250.251.92,2025-04-04 09:54:16.414824,3196.3276743006095,7.952547550663954,1260,689.1666666666666,1091,166.9090909090909,0.13041741526216996,0.0004134178161621094,0.11550630987165615,0.0003407001495361328,0,1,0,0
10855,87.250.251.92,2025-04-04 09:54:56.955384,41.42272280610592,0.7965908231943446,52,52.0,52,52.0,0.0,0.25951504707336426,0.0,0.22453665733337402,0,0,0,0
10856,87.250.251.92,2025-04-04 09:55:02.017561,41.303598733359486,0.7942999756415285,52,52.0,52,52.0,0.0,0.11488699913024902,0.0,0.0010232925415039062,0,0,0,0
10857,87.250.251.92,2025-04-04 09:55:12.200795,41.3644605737526,0.7954703956490885,52,52.0,52,52.0,0.0,1.9203991889953613,0.0,1.9204530715942383,0,0,1,0
10858,87.250.251.92,2025-04-04 09:55:17.249651,41.377471631149334,0.7957206082913333,52,52.0,52,52.0,0.0,0.8942878246307373,0.0,0.8943989276885986,0,0,0,0
10859,87.250.251.92,2025-04-04 09:55:42.514827,41.377438269060775,0.7957199667127072,52,52.0,52,52.0,0.0,0.0004482269287109375,0.0,0.0009427070617675781,0,0,0,0
10860,87.250.251.92,2025-04-04 09:55:47.567764,41.31340777572572,0.7944886110716485,52,52.0,52,52.0,0.0,0.12598395347595215,0.0,0.11947298049926758,0,0,0,0
10861,87.250.251.92,2025-04-04 09:56:12.846404,41.349019587026056,0.7951734535966549,52,52.0,52,52.0,0.0,1.8981399536132812,0.0,1.8990237712860107,0,0,1,0
10862,87.250.251.92,2025-04-04 09:56:17.874786,41.44823574417478,0.7970814566187457,52,52.0,52,52.0,0.0,0.9348788261413574,0.0,0.9348888397216797,0,0,0,0
10863,87.250.251.92,2025-04-04 09:56:27.946349,41.304140407385034,0.7943103924497122,52,52.0,52,52.0,0.0,0.001308441162109375,0.0,0.00044989585876464844,0,0,0,0
10864,87.250.251.92,2025-04-04 09:56:38.019638,41.351614497820094,0.7952233557273095,52,52.0,52,52.0,0.0,0.0030701160430908203,0.0,0.0004475116729736328,0,0,0,0
10865,87.250.251.92,2025-04-04 09:57:13.342778,41.335278262254306,0.7949091973510444,52,52.0,52,52.0,0.0,1.925858736038208,0.0,1.9256489276885986,0,0,1,0
10866,87.250.251.92,2025-04-04 09:57:18.400008,82.5795953679941,1.5880691416921944,52,52.0,52,52.0,0.3069348065590215,0.1966707706451416,0.4535602416280211,0.002033233642578125,0,0,0,0
10867,87.250.251.92,2025-04-04 09:57:23.439348,41.37386687427221,0.7956512860436964,52,52.0,52,52.0,0.0,0.00042176246643066406,0.0,0.002256155014038086,0,0,0,0
10868,87.250.251.92,2025-04-04 09:58:03.969634,41.35749737087717,0.795336487901484,52,52.0,52,52.0,0.0,0.20511627197265625,0.0,0.1992480754852295,0,0,0,0
10869,87.250.251.92,2025-04-04 09:58:09.017697,20.674562707692903,0.39758774437870964,0,0.0,52,52.0,0.0,0.0,0.0,0.001220703125,0,0,0,0
10870,87.250.251.92,2025-04-04 09:58:14.086180,61.94761139463954,1.1913002191276834,52,52.0,52,52.0,0.9109641933598962,0.2191617488861084,0.0,1.9005422592163086,0,0,1,0
10871,87.250.251.92,2025-04-04 09:58:19.182398,41.337136940568904,0.7949449411647866,52,52.0,52,52.0,0.0,0.8753776550292969,0.0,0.8747787475585938,0,1,0,0
10872,87.250.251.92,2025-04-04 09:58:44.462315,106.00488952980386,1.985110290820297,83,67.5,52,44.0,0.001356254266650563,0.00146484375,0.12489627582879691,0.0003218650817871094,0,0,0,0
10873,87.250.251.92,2025-04-04 09:58:54.693952,41.1437397761431,0.7912257649258289,52,52.0,52,52.0,0.0,4.491437673568726,0.0,4.5274271965026855,0,0,1,0
10874,87.250.251.92,2025-04-04 09:59:14.933012,20.664869236582376,0.397401331472738,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10875,87.250.251.92,2025-04-04 09:59:25.042481,20.660687897007936,0.3973209210963065,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10876,87.250.251.92,2025-04-04 09:59:40.195917,20.691021372949102,0.3979042571720981,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10877,87.250.251.92,2025-04-04 09:59:45.254234,20.670783944511903,0.39751507585599816,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10878,87.250.251.92,2025-04-04 10:00:15.653877,20.67676476566363,0.39763009164737756,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10879,87.250.251.92,2025-04-04 10:00:25.778492,41.37257582942884,0.7956264582582468,52,52.0,52,52.0,0.0,2.4101622104644775,0.0,2.171762466430664,0,1,1,0
10880,87.250.251.92,2025-04-04 10:00:30.824648,20.66989162522454,0.39749791586970273,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10881,87.250.251.92,2025-04-04 10:01:11.391834,20.681743909956236,0.3977258444222353,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10882,87.250.251.92,2025-04-04 10:01:16.493294,20.56255936321854,0.39543383390804887,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10883,87.250.251.92,2025-04-04 10:01:21.577952,20.638399366305276,0.39689229550587063,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10884,87.250.251.92,2025-04-04 10:01:26.673966,20.61248227036149,0.396393889814644,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,1,1,0
10885,87.250.251.92,2025-04-04 10:02:02.126696,20.7163631288039,0.3983915986308442,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10886,87.250.251.92,2025-04-04 10:02:07.182098,20.64797711816169,0.39707648304157095,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10887,87.250.251.92,2025-04-04 10:02:22.323895,20.717562524910985,0.3984146639405959,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10888,87.250.251.92,2025-04-04 10:02:27.384017,20.69842517723488,0.39804663802374773,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10889,87.250.251.92,2025-04-04 10:02:47.602107,20.653510550175387,0.39718289519568056,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10890,87.250.251.92,2025-04-04 10:02:52.667188,20.673481940308424,0.3975669603905466,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10891,87.250.251.92,2025-04-04 10:03:22.992616,20.69218053683459,0.3979265487852806,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10892,87.250.251.92,2025-04-04 10:03:28.033911,20.705566947163184,0.39818397975313813,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10893,87.250.251.92,2025-04-04 10:03:33.090500,20.652934583042903,0.3971718189046712,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10894,87.250.251.92,2025-04-04 10:03:38.136794,20.66258847407696,0.3973574706553261,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10895,87.250.251.92,2025-04-04 10:04:18.553301,20.668855416962714,0.3974779887877445,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10896,87.250.251.92,2025-04-04 10:04:23.611576,20.667634234935633,0.39745450451799297,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10897,87.250.251.92,2025-04-04 10:04:28.671909,41.4235350989245,0.7966064442100866,52,52.0,52,52.0,0.0,1.495276689529419,0.0,1.8660387992858887,0,0,1,0
10898,87.250.251.92,2025-04-04 10:05:09.193596,20.61634010676828,0.3964680789763131,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10899,87.250.251.92,2025-04-04 10:05:14.241015,20.69584635163318,0.39799704522371504,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10900,87.250.251.92,2025-04-04 10:05:24.380368,20.70334008054892,0.39814115539517153,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10901,87.250.251.92,2025-04-04 10:05:29.429191,20.644737624259083,0.39701418508190545,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10902,87.250.251.92,2025-04-04 10:05:54.689153,20.70017553081712,0.39808029866956,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10903,87.250.251.92,2025-04-04 10:06:04.825948,20.593935149499114,0.39603721441344447,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10904,87.250.251.92,2025-04-04 10:06:25.028950,20.651959716977455,0.3971530714803357,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10905,87.250.251.92,2025-04-04 10:06:35.129382,20.699416222117847,0.39806569657918933,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10906,87.250.251.92,2025-04-04 10:06:45.232887,20.63987589414834,0.39692069027208343,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10907,87.250.251.92,2025-04-04 10:06:50.289794,20.671355030105392,0.3975260582712576,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10908,87.250.251.92,2025-04-04 10:07:25.621956,20.668241380375616,0.39746618039183873,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10909,87.250.251.92,2025-04-04 10:07:30.700379,20.58825478978895,0.3959279767267106,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10910,87.250.251.92,2025-04-04 10:07:35.765420,41.34411680030368,0.7950791692366092,52,52.0,52,52.0,0.0,2.53938627243042,0.0,2.2314205169677734,0,1,1,0
10911,87.250.251.92,2025-04-04 10:08:16.285991,20.661138053589944,0.3973295779536528,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,1,1,0
10912,87.250.251.92,2025-04-04 10:08:21.335535,20.69689214213174,0.3980171565794566,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10913,87.250.251.92,2025-04-04 10:08:26.391794,20.62168208624998,0.3965708093509611,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10914,87.250.251.92,2025-04-04 10:08:36.491508,20.71298510072902,0.3983266365524812,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10915,87.250.251.92,2025-04-04 10:09:01.757989,20.656008409244734,0.3972309309470141,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10916,87.250.251.92,2025-04-04 10:09:11.860054,20.640236269324923,0.3969276205639408,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10917,87.250.251.92,2025-04-04 10:09:32.077665,20.636521785863444,0.3968561881896816,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10918,87.250.251.92,2025-04-04 10:09:42.168476,20.6565835696463,0.39724199172396735,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10919,87.250.251.92,2025-04-04 10:09:52.317330,20.639283109241884,0.3969092905623439,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10920,87.250.251.92,2025-04-04 10:09:57.375167,20.703750825738688,0.3981490543411286,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10921,87.250.251.92,2025-04-04 10:10:17.576135,41.276255822587494,0.7937741504343748,0,0.0,52,52.0,0.0,0.0,0.3850292855809254,0.0009801387786865234,0,0,0,0
10922,87.250.251.92,2025-04-04 10:10:22.613386,243.05701320352688,4.574722834436267,83,65.4,52,43.69230769230769,0.000282480754436946,0.0006947517395019531,0.5772816798723782,0.0008516311645507812,0,0,0,0
10923,87.250.254.106,2025-04-04 09:53:50.286110,2370.4,6.4,1260,679.4285714285714,655,130.0,0.08172996639441184,0.0009191036224365234,0.08424123944101017,0.0003726482391357422,0,0,0,0
10924,87.250.254.106,2025-04-04 09:54:36.683876,41.253201192993,0.7933307921729422,52,52.0,52,52.0,0.0,0.0011289119720458984,0.0,0.0013127326965332031,0,0,0,0
10925,87.250.254.106,2025-04-04 09:54:51.912403,41.37682598616604,0.7957081920416545,52,52.0,52,52.0,0.0,0.732022762298584,0.0,0.73221755027771,0,0,0,0
10926,87.250.254.106,2025-04-04 09:55:07.122196,106.1292178299834,1.9874385361420113,83,67.5,52,44.0,0.00016631552529158743,0.0008366107940673828,0.11613735042133079,0.0002894401550292969,0,0,0,0
10927,87.250.254.106,2025-04-04 10:11:29.514931,564.3872147911821,3.577102065577915,208,93.0,815,209.6,0.1364623915599366,0.001001119613647461,0.1520433297451978,0.0004477500915527344,0,0,0,0
10928,87.250.254.106,2025-04-04 10:12:15.003812,41.29989148316332,0.7942286823685254,52,52.0,52,52.0,0.0,0.0013799667358398438,0.0,0.0009679794311523438,0,0,0,0
10929,87.250.254.106,2025-04-04 10:12:31.446722,20.708242572175177,0.3982354340802919,52,52.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10930,87.250.254.106,2025-04-04 10:12:36.488136,61.995271462633646,1.192216758896801,0,0.0,52,52.0,0.0,0.0,0.49759007047378906,0.0004298686981201172,0,1,0,0
10931,87.250.254.106,2025-04-04 10:12:41.536498,230.04999010080132,4.370552488961683,83,65.4,52,42.0,0.0367053359643451,0.0007717609405517578,0.7870282964510165,0.0007636547088623047,0,0,0,0
10932,87.250.254.106,2025-04-04 10:16:56.146560,568.1715357125204,3.5609636639364086,208,93.0,843,212.8,0.08371753497349427,0.0006043910980224609,0.092120730940017,0.00030422210693359375,0,0,0,0
10933,87.250.254.106,2025-04-04 10:17:47.707909,41.35518205182306,0.7952919625350587,52,52.0,52,52.0,0.0,0.04248547554016113,0.0,0.0004932880401611328,0,0,0,0
10934,87.250.254.106,2025-04-04 10:17:57.818513,147.30785150606306,2.779393424642699,83,62.333333333333336,52,46.0,0.5127508133878718,0.0005707740783691406,0.4096507224681168,0.0003705024719238281,0,0,0,0
10935,87.250.254.106,2025-04-04 10:28:36.813856,571.8993658334509,3.3711127667020344,208,98.85714285714286,847,219.2,0.12515142820338643,0.0004761219024658203,0.10556888609913007,0.0005681514739990234,0,0,0,0
10936,87.250.254.106,2025-04-04 10:29:25.028168,20.677977224757676,0.3976534081684169,0,0.0,52,52.0,0.0,0.0,0.0,0.0008921623229980469,0,0,0,0
10937,87.250.254.106,2025-04-04 10:29:41.049825,41.36298381021151,0.7954419963502214,52,52.0,52,52.0,0.0,1.047644853591919,0.0,1.0472629070281982,0,0,0,0
10938,87.250.254.106,2025-04-04 10:30:11.557973,41.41959587448277,0.7965306898938995,52,52.0,52,52.0,0.0,0.22623991966247559,0.0,0.002604961395263672,0,0,0,0
10939,87.250.254.106,2025-04-04 10:30:16.605601,106.08156070390815,1.986546080597531,83,67.5,52,44.0,0.0032108365734000786,0.0009140968322753906,0.12081779673773071,0.00042557716369628906,0,0,0,0
10940,87.250.254.106,2025-04-04 10:42:52.243887,23.901775041655778,0.39836291736092966,0,0.0,60,60.0,0.0,0.0,0.0,0.0005578994750976562,0,1,0,0
10941,87.250.254.106,2025-04-04 10:42:57.326464,545.3599855348352,3.1706975903188095,208,93.0,843,251.0,0.26137620193304967,0.0004780292510986328,0.16477174909305975,0.00030517578125,0,0,0,0
10942,87.250.254.106,2025-04-04 10:43:45.621949,41.359885499024095,0.795382413442771,52,52.0,52,52.0,0.0,0.006353139877319336,0.0,0.0015146732330322266,0,0,0,0
10943,87.250.254.106,2025-04-04 10:43:55.750165,41.30752570299811,0.7943754942884252,52,52.0,52,52.0,0.0,1.3022029399871826,0.0,1.3023226261138916,0,0,1,0
10944,87.250.254.106,2025-04-04 10:44:00.871237,106.03203885963303,1.9856187052365737,83,67.5,52,44.0,0.0001822826418720855,0.0010073184967041016,0.3209117012154934,0.00054168701171875,0,0,0,0
10945,87.250.254.106,2025-04-04 10:45:27.615987,645.7152435984814,4.771294903437054,208,86.4,815,170.28571428571428,0.2544187397795838,0.00045609474182128906,0.2737249606729833,0.0004165172576904297,0,0,0,0
10946,87.250.254.106,2025-04-04 10:46:15.683147,20.659517581690814,0.3972984150325157,0,0.0,52,52.0,0.0,0.0,0.0,0.0012273788452148438,0,0,0,0
10947,87.250.254.106,2025-04-04 10:46:20.810407,20.667693968630665,0.3974556532428974,52,52.0,0,0.0,0.0,0.000736236572265625,0.0,0.0,0,0,0,0
10948,87.250.254.106,2025-04-04 10:46:26.043512,126.95779268638849,2.387920865574705,83,64.4,52,45.142857142857146,0.4869510520213641,0.0007734298706054688,0.2705424872139499,0.0005347728729248047,0,0,0,0
10949,87.250.254.106,2025-04-04 11:20:52.415602,41.6,0.8,52,52.0,52,52.0,0.0,0.13610410690307617,0.0,0.13611197471618652,0,0,0,0
10950,87.250.254.106,2025-04-04 11:21:22.816375,41.38644013378536,0.7958930794958723,52,52.0,52,52.0,0.0,0.2567737102508545,0.0,0.24853301048278809,0,0,0,0
10951,87.250.254.45,2025-04-04 10:43:29.926545,3831.8,10.4,1260,579.4814814814815,883,140.52,0.08231883723163731,0.0003044605255126953,0.09138258569546587,0.00030303001403808594,0,0,0,0
10952,87.250.254.45,2025-04-04 10:43:50.698090,128.3658416493354,1.9870873320330555,91,77.2,52,52.0,0.0022564302978895947,0.0009794235229492188,0.5065389375900732,0.0005373954772949219,0,0,0,0
10953,87.250.254.45,2025-04-04 10:43:55.750165,197.40850738545666,3.177601728538538,115,70.75,64,53.5,0.3908308512725849,0.0008637905120849609,0.4776926765498184,0.0008227825164794922,0,0,0,0
10954,87.250.254.45,2025-04-04 10:44:41.361014,10.343710519645,0.1989175099931731,0,0.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10955,87.250.254.45,2025-04-04 10:44:46.425097,7.938561426460256,0.19846403566150642,40,40.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
10956,87.250.254.45,2025-04-04 10:44:51.553360,320.33371471130505,1.5897454824382384,60,60.0,650,248.66666666666666,0.0,0.2346804141998291,0.12976390428028478,0.0005340576171875,0,0,0,0
10957,87.250.254.45,2025-04-04 10:44:56.666932,3190.668759601193,8.361395638812636,1260,582.0909090909091,1324,161.05,0.05221813937801873,0.0004684925079345703,0.058556411200361,0.0004582405090332031,0,1,0,0
10958,87.250.254.45,2025-04-04 10:45:12.398152,118.18574915338884,1.7906931689907402,91,73.0,52,52.0,0.16846412317676063,0.0005240440368652344,0.12840640544891357,0.004907131195068359,0,0,0,0
10959,87.250.254.45,2025-04-04 10:45:55.344440,18.302011482654386,0.3978698148403127,40,40.0,52,52.0,0.0,0.0,0.0,0.0,0,1,1,0
10960,88.212.201.198,2025-04-04 10:43:24.102595,1084.4,2.6,1324,636.4,1130,280.0,0.05379122304998567,0.026066064834594727,0.0837806944955363,0.0003082752227783203,0,0,0,0
10961,88.212.201.198,2025-04-04 10:43:40.576008,37.16948260890973,0.596301860035985,83,67.5,52,52.0,0.0,0.0011754035949707031,0.0,0.0,0,0,0,0
10962,88.212.201.198,2025-04-04 10:43:50.698090,10.332846783660306,0.19870859199346744,0,0.0,52,52.0,0.0,0.0,0.0,0.0,0,0,1,0
10963,8.8.4.4,2025-04-04 09:19:06.976680,101.6,0.4,422,422.0,86,86.0,0.0,0.0,0.0,0.0,0,0,0,0
10964,8.8.4.4,2025-04-04 09:19:22.172047,164.38609878265683,1.580635565217854,156,125.0,86,83.0,0.04189287019709008,0.007032871246337891,0.11018804769886148,0.0009684562683105469,0,0,0,0
10965,8.8.4.4,2025-04-04 09:19:47.438903,487.4208998278483,3.566494388984256,298,191.11111111111111,103,82.22222222222223,0.12938018218759875,0.006412506103515625,0.21925702978591263,0.001035451889038086,0,0,0,0
10966,8.8.4.4,2025-04-04 09:19:52.551636,737.5131841782928,5.974992040331834,257,164.4,102,82.46666666666667,0.22131606316353117,0.0013401508331298828,0.2433721651175059,0.0006678104400634766,0,0,0,0
10967,8.8.4.4,2025-04-04 09:19:57.654179,514.035070811644,4.77801769925618,215,134.66666666666666,86,80.5,0.3799688457215371,0.0009818077087402344,0.424602469635513,0.0006096363067626953,0,0,0,0
10968,8.8.4.4,2025-04-04 09:20:02.712896,204.32814903243982,1.9895632817180118,162,135.8,72,69.6,0.1359254118320349,0.0010075569152832031,0.15782250957841945,0.0005910396575927734,0,0,0,0
10969,8.8.4.4,2025-04-04 09:20:07.911462,336.3011424080783,2.579300797230099,290,188.83333333333334,88,80.28571428571429,1.5931814795644061,0.0008821487426757812,1.5074181890667473,0.0006186962127685547,0,1,0,0
10970,8.8.4.4,2025-04-04 09:20:28.403028,114.61996227567526,1.1939579403716174,137,113.0,79,79.0,0.0028808116912841797,0.0013546943664550781,0.0001933574676513672,0.0012507438659667969,0,0,0,0
10971,8.8.4.4,2025-04-04 09:20:33.488956,72.08830249719965,0.3960895741604376,278,278.0,86,86.0,0.0,0.0,0.0,0.0,0,0,0,0
10972,8.8.4.4,2025-04-04 09:53:04.812381,174.4,0.8,422,350.0,86,86.0,0.0,0.07713484764099121,0.0,0.002618551254272461,0,0,0,0
10973,8.8.4.4,2025-04-04 09:53:40.197684,302.8212273733097,1.9896269866840322,254,211.4,99,93.0,0.10507506317707065,0.0023789405822753906,0.04980213600636575,0.0005910396575927734,0,0,0,0
10974,8.8.4.4,2025-04-04 09:53:50.286110,546.8142880013601,5.965246778196655,132,112.13333333333334,78,71.2,0.39385985042051175,0.0008859634399414062,0.4566383824995997,0.0005397796630859375,0,0,0,0
10975,8.8.4.4,2025-04-04 09:54:05.593976,960.3402679491877,9.138529649495787,422,134.56521739130434,86,75.6086956521739,0.2725070470857226,0.0009262561798095703,0.27763363285972353,0.0005183219909667969,0,0,0,0
10976,8.8.4.4,2025-04-04 09:54:11.049091,388.72196069540144,3.9706022542941923,157,121.1,82,74.7,0.9431427376500765,0.0008726119995117188,0.9821607045614763,0.0005486011505126953,0,0,0,0
10977,8.8.4.4,2025-04-04 09:54:41.767489,301.94051296876466,1.98906793787065,253,210.6,99,93.0,0.0807490269372107,0.006899833679199219,0.14207556784767378,0.0006964206695556641,0,0,0,0
10978,8.8.4.4,2025-04-04 09:54:56.955384,276.8146407516755,1.9914722356235646,253,183.0,99,95.0,1.5123540381848297,0.04931759834289551,1.5710657946570503,0.0006821155548095703,0,0,0,0
10979,8.8.4.4,2025-04-04 09:55:02.017561,164.022626585215,1.5885968676534141,150,130.25,77,76.25,0.06285821338106266,0.0011909008026123047,0.10855848162826794,0.0006353855133056641,0,0,0,0
10980,8.8.4.4,2025-04-04 09:55:07.122196,102.3529100144261,1.1924610875467119,121,101.66666666666667,70,70.0,0.08646547794342041,0.0010747909545898438,9.381771087646484e-05,0.0005829334259033203,0,0,0,0
10981,8.8.4.4,2025-04-04 09:55:27.342099,70.14919447476584,0.7948917220936639,127,110.5,66,66.0,0.0,0.11004209518432617,0.0,0.008951902389526367,0,0,0,0
10982,8.8.4.4,2025-04-04 09:55:32.405767,72.06879019870237,0.39598236372913387,278,278.0,86,86.0,0.0,0.0,0.0,0.0,0,0,0,0
10983,8.8.4.4,2025-04-04 09:55:52.629445,172.80779500023294,0.7926963073405181,422,350.0,86,86.0,0.0,0.1342170238494873,0.0,0.0014126300811767578,0,0,0,0
10984,8.8.4.4,2025-04-04 09:56:02.716182,202.06818222877962,1.5910880490455088,278,249.5,111,86.16666666666667,0.0,0.16417741775512695,0.18799327895576845,0.0005900859832763672,0,0,0,0
10985,8.8.4.4,2025-04-04 09:56:07.762075,403.58476016202076,2.384548065949901,276,202.375,111,103.0,0.5772428005129848,0.002325773239135742,0.7071699858554132,0.003499269485473633,0,0,0,0
10986,8.8.4.4,2025-04-04 09:56:38.019638,137.9709971708534,1.1928328285664558,218,149.33333333333334,82,82.0,0.0005121231079101562,0.005382537841796875,0.0006248950958251953,0.0008785724639892578,0,0,0,0
